Review,Rating
2.5  终于补了这部豆瓣250。表面看着是狂洒鸡汤的知音体，但其实讲到底还是“有钱整啥都行，没钱寸步难行”那一套，一种土豪公路片。看完倒也着实叫人燃起了想要好好赚钱的欲望吧。演员加分太多。,3
非常理想主义的一个故事，首先得有钱这个问题我们姑且不讨论，大不了不考虑给子女遗产，临死前花光算数嘛。其实最关键的问题是当你知道自己命不久矣以后，基本上身体也不允许你出去折腾了。一般我们在生命最后一两年的曲线是逐渐下降的，很少是那种处于比较良好的状态然后突然急转直下最后game over，这是特别稀有且理想化的情况，多半临死前都是活受罪，生不如死的状态。因此本片其实是一碗讲述豁达人生态度的心灵鸡汤，只是好莱坞非常擅长烹饪这类心灵鸡汤，确实味道极其鲜美，偶尔喝一喝身心愉悦。我也是属于4%愿意知道自己什么时候会死的人，而且会很坦然地面对死亡，不过也许真正面对死亡时我也会怂吧，哈哈哈。杰克尼克尔森这种性格的老爷子谁会不喜欢呢？和摩根弗里曼一起，确实演得很好，只是电影很多场景虽然很美，但是绿幕特效也很明显，略假,4
15.12.27 启蒙时期错过即无感系列。,3
不如改名叫《土豪的晚年生活》？剧本是硬伤，表现的不到位，很多点都是浮在表面上的，对不起两个老戏骨的演技。配乐还不错。,3
不知道是不是因为颁奖季看美国片实在太多，到了个极限，以至于找出一部以前没看过的主流价值观片，发现如此不喜欢甚至于看不下去。都不用说有钱才能搞这种清单、这种一厢情愿在濒死路上碰上有钱家伙的梦想，就是那些关于遗憾、梦想和圆满的说教我都完全不能接受。而回头一看豆瓣，Top250的排名吓到了。,2
2塊老姜！,3
吻世界上最美的女孩儿,5
之前还纳闷为什么没有删节版，因为这玩意儿根本没法剪，从头黑到尾，和社会主义价值观格格不入......却是台湾乃至整个华语电影圈近年来最出色的作品之一，底层灰暗失语，政商荒淫无度，心中怀着Budda，身上趴着puta，肚财留下一个苍白身形，释迦留下一句无趣台词，结尾的大佛异响绕梁不去 ps 林生祥的配乐虽然已经非常般配，但我还是想让五条人再来配一版哈哈,5
一部完全被高估的作品。当小聪明变得泛滥，那么它就是影响作品本身的负面因素。大量的导演阐述旁白破坏了电影本身的视听语言，对于故事细节与情绪的建立一股脑的通过旁白来表达，太掉价。,3
好看的都是嘴炮，叙事全靠旁白。,3
菜埔对着小叔吞吞吐吐屡次被打断那一段最悲伤。那一瞬间希望有人听他说话，哪怕一秒。,4
"电影的魅力也许就是看了一个月的新闻联播，也没有缓过来。
活到这岁数世间的道理也没懂多少，可肚财真的买不起足够喝醉的酒啊",5
殘酷的是...僅僅是觀看這些人的日常生活都有些獵奇，把悲傷的事情用喜劇來表示，更顯荒謬,4
偷窥，间离，讽刺，适当的伤感,4
秦昊的假发梗是从这儿模仿的吧？把中年男人假发掉落这么滑稽的场景重新演绎出恐怖氛围，戴立忍可以算是第一位。,4
厉害，粗粝的影像与精致的声场形成强烈化学反应。全片弥漫着一种错位的美感，在即将化身迈克尔哈内克的途中变身科恩兄弟，又猝不及防还魂吉姆贾木许，而一切竟是以本土台湾八点档的粗鄙之感作为基石，一切元素在导演手中腾转挪移，构建出一个抛弃阶级打破惯性的新无产宇宙。,5
佛陀低眉，是不忍视，那些日夜上演在他眼皮底下的人间乱象。导演自带吐槽模式，是蛮有意思的想法，但旁白过满，过于热衷帮观众划重点，掌握中心思想，填塞了影像之余的每一寸空间，恨不能交待得巨细无遗，就欠了思索和回味的余地。你不妨在信息上啰嗦，但不能在意思上点透。从聪明到匠气就这点差别。,4
黑色幽默的地方饶有趣味的呈现出地方风貌，又有对惨淡现实的讽刺挖苦。多方面把罪与罚不经意间铺陈开来，以零碎的琐事对事件做全面性描写。最后一幕失了活力，变得颓废，但结尾尤赞也早在意料之中。导演的碎碎念每每出来，都能拯救叙事的裂痕，却不生厌。OST可以说是年度最佳了！,3
3.5。稳妥三星水准的一个半小时收以十分钟的五星豹尾。鉴于片名和薄弱的叙事联系，感觉整部片可能都只是那个点子的发散思维成果而已。所谓“彩灰喻复穷”的作者性呈现开场不久后就被一场场全知视角的富而灰戏码逐步消解，最后只剩不成系统的电影感维持。太多立场先行、过度阐释的处理让讽刺沦为娱乐。,3
年初就看到这样一部极高水准的独立作品，让我对未来十个月的观影运气表示担忧，用幽默戏谑的口吻来讲惨淡的底层现实与粗鄙的乡野风貌只是表象上的好。更欣赏是其中混杂的虚无主义带来了一股前所未有古怪美感。有种黑不隆冬听完全场华严经的感官错觉。,5
很聪明，也很古怪。堆砌了很多直接的信息（非符号），没有画外音会显得很刻意，但导演自己跳出来讲，声音又饱含真诚，这种刻意便被部分消解了。但也因此，影像原本可能具有的强力（震惊、唏嘘…）由于画外音这种非常文学化的介入导致电影最终变为一份观看与阅读的文本。处女作鼓励，不会看第二遍。,3
大喜大悲，如鲠在喉。,4
这个导演评论音轨的设计好赞，我这么反感画外音的人都服了。,4
如果把那些尴尬腻歪的台语旁白去掉，再把故事精简到80分钟以内，结尾再来个大佛藏尸……我也许会考虑多给个1颗星。,3
这个Plus真的用的好，人心宇宙，肚财，空空佛腔，都填了些什么进去？,4
還不錯！真心認為，鍾孟宏當中島長雄就好，而且他的技術團隊確實強大。劇本有軟肋，感覺快坳不下時，導演的賣藥電台式口白就出來了⋯後設味強的畫外存在（也是許多youtuber玩的），無疑比吳念真那種搏感情足甘心（卻早已氾濫廣告而信用堪慮）的老派溫敦，更吸引現在這個世代，一種「台味」的新可能。,3
这个故事告诉我们霸王龙也是可以过肩摔的！！！！！！（小甲龙的声音怎么可以这么萌T▽T（话说这片是天然腐啊兄弟爱父子情敌友CP啥的,5
怎么看都是个大悲剧啊！！最后……这群萌萌的恐龙们……全都灭绝了。,5
曾经被这个系列的漫画感动到哭。电影版努力融合了原版的几个故事，但最终把原作的悲剧改成了温情，催泪效果因此减弱。一定要看原作。,3
标题和画面很好吃，其他真没什么。,3
童年时彩色的果子和森林，迷路时被莫名其妙的青色包围，可以开心吃肉的平原是一片金黄，小甲龙的盔甲粉橙搭配得真奇怪，面对父亲的时刻不知为啥周围变得灰暗，遇见情人日子天空澄净如许，和妈妈告别时下着白茫茫的雪……嗯，感谢妈妈你让我来到这个七彩斑斓的世界。,5
无论你去往何方，不管何时何地，我都会永远永远的爱着你。,5
“感情不分草食肉食” 豆瓣评分加分法则：小清新加分，成长加分，治愈加分，卖萌加分，卖腐加分，又是日本的，加分，还是动画，再加分，这么七加八加就加成了一部豆瓣8.9分电影。★★★☆,4
成长、亲情、动作、励志、治愈、搞笑、惊悚、史诗、卖萌、卖腐、名著改编一个不少！谁说非我族类其心必异？明明是天下大同好么！看我头像就知道这种人设完全是狠戳我萌点啊！,4
去掉恶意卖萌和煽情不算，各方面实在是很平庸，但奈何我就吃这一套，因为无聊且多余的蛇颈龙与哈特的爱情情节减一星,3
从听到山口声音的一刻，就完全代入犬夜叉了。长颈龙们跺脚迎敌，然后全体晕掉——赵大叔说什么来着：你跺你也晕,4
从此萌上恐龙了！,4
电影宣扬的是一种自我牺牲式的爱，很欣慰最终并没有否认弱肉强食，也没有出现赵氏孤儿般的复仇。不似迪士尼动画清一色的大团圆结局，世界就在这样的既定秩序下不平衡地平衡着。“很美味”小朋友严重戳中萌点哦。,4
不好这么萌 会被吃掉的 o(TヘTo),5
http://v.youku.com/v_show/id_XMjQ3NjUzMzAw.html  又囧又萌还很搞笑。,4
这把年纪还被这种软绵绵的东西萌得一塌糊涂，唔~~~哈特攻，莱特受，这是年下伪兄弟~！！,4
治愈。希望霓虹也能在地震中恢复起来，warm hug,5
果然【卖萌是第一战斗力】，Umason这么可爱谁顶得住啊！霸王龙虽然无比凶猛，但是一大特点就是前肢比较短小，所以每次哈特做俯卧撑的时候实在是要笑喷了！由于被食草性恐龙抚养长大，所以战斗时尽可能避免撕咬，通过长期训练居然练就了铁头功和十二路谭腿，简直是甄子丹附体的功夫龙了，或者说李小龙了，哈哈。权左是真的惨，而电影也一直没有逃避弱肉强食的现实，没有为了美好的结局而故意追求大团圆，这挺不错。因为哈特和乌索普的配音演员是同一个人，所以偶尔也会有在看乌索普穿着恐龙外套在表演的感觉，非常有趣。,4
萌爆了~~~ umaso到底是神马龙呢=..=?,5
看了看评论木有人发现这是个其实就是个黑帮片么，Heart是典型的很能打的不良少年啊，山口胜平的配音也走的是黑帮片路子。画风不错，挺萌的。,4
真是萌啊他妈的,4
功夫恐龍……,5
Umaso略带沙哑的童音！！！还有Heart随时随地流露出的SB的表情...猛戳萌点啊~！！！,4
好无聊，超没劲，对不起我这个人没有心。,2
“如果不萌你就什么都不是，你就不配拥有萌。”,3
动情，萌腐,4
好萌的恐龙～,3
妈妈，谢谢你把我抚养长大。虽然我不能成为你的孩子，但是这并不代表我不爱你。,5
90分钟，标准的三幕剧，三条线索，半小时一场，而且每一场最后都有新情节点转折，叙事清晰流畅。动画片剧本的典范。,5
豆瓣250，why?,3
很幼稚！但也很温暖,3
很萌,4
太可爱了。,5
小治愈了一下,3
低幼温情儿童片，浪费一个半小时。搞不懂这是怎么混进top250的？,3
亚细亚堂出生的监督藤森雅也……不算处女作，之前担任过Spirit of Wonder短片集三作的监督·脚本分镜·人设·作画监督全权之职……的长篇处女作，因为与忍者乱太郎的渊源（人设·作画监督等）随即担当了乱太郎的首部长篇剧场监督，同时混迹于机器猫，可谓对成功的全民子供向熟烂于心。,5
又萌又感人。跨越一切的爱，永远永远永远地爱你。P.S.:好想家养一只“可口”，如同好想家养一只小鹿斑比，皮卡皮卡丘啥的。。。,4
好萌好萌。,5
非常概念化的故事，毫无情感内核，充满刻意的惊悚，只能用化妆和特效弥补对故事掌控的不足，要说非跟冷血惊魂比，实在有点露怯。波曼的表演也实在缺乏点层次吧，从头到尾不知所措的慌张表情实在看得生腻。所以表演还是讲求天分的事儿，跟智商无关。,2
"戏中戏能及关于我母亲的一切，
心理的渐进堪比彼得·谢弗《伊库斯》。
威尼斯电影节开幕片惊鸿一瞥。",5
娜塔莉的表演是白天鹅式的，不是黑天鹅。,4
娜塔丽的独角戏，只是表演太过饱和。优雅的芭蕾舞成全了全片的观赏性，娜塔丽的表演撑起了剧情发展，没有牛逼起来的黑天鹅留下一点遗憾。,4
这部情节过分简单的电影在很大程度上是波特曼的自传。童星总是活在白天鹅的阴影里，甚至本片直到最后我都觉得波特曼演绎白天鹅比演绎黑天鹅更自然更轻松。在过度演绎黑天鹅的波特曼身上，我们那么容易听到永远12岁的马蒂尔达的声音：“我已经长大啦，我只是在变老。”可是马蒂尔达，你一点都没老。,4
和看《梦之安魂曲》感觉一样，就是讲故事没硬伤很流畅，可总有小家子气的情节流露出来，大红眼珠子脖子抻老长腿咔咔折了这些段落太二了，当然没有《梦》里部分情节二到那么反人类的地步。不过照这么没进步的发展下去，阿罗诺夫斯基离假大师托纳托雷也不远了……表现精分的段落太陈腐，表演可以算优秀。,2
一个女孩要演出很紧张后来她就自杀了,2
我看的和你们短评的是同一片吗，一味的惊惶失措就是非凡演技了，没层次，不灵,2
娜塔莉·波特曼封后之作，戏里戏外都是征服自己、征服自己。,4
羽化黑天鹅的一幕充满魔力，激荡震撼！,4
不疯魔不成活，我得好好喘几口气才能缓过劲来。天鹅湖曾是我最抑郁时期的最爱，每一段曲子都如此熟悉，黑天鹅那段舞太惊艳，跳完后我的心跳加速了无数倍。文森卡索实在太诱惑了。一句话，性压抑要不得，得治！,5
可惜之前有过《搏击俱乐部》，相比之下此片就没那么完美了，包袱藏的不够紧，对黑天鹅意蕴的挖掘也不够清晰深入，并且太过强调一惊一乍的效果。但绝对要赞娜塔莉的演技，真是太聪明太专业，压场舞也太拉风了~,4
"《天鹅湖》舞者不疯魔不成活，纠结分裂最终黑化的故事，娜塔莉波特曼凭借神演技拿到小金人。全片极具张力,步步惊心,手持跟拍视角和特写镜头让人想走神都难,改编的古典乐勾人心魄,对镜子的运用妙不可言,虚实结合,亦真亦假，到高潮时脸都要伸到屏幕里了！遍地的隐喻与象征，心理学杰作！（9.0/10）",5
我讨厌惊悚片里面搀和着情色，情色片里面搀和着惊悚……,3
人最大的敌人就是自己了吧，走火入魔真的很可怕。,4
"很久以前看第一遍的时候只觉得有点惊悚，后来再看，才懂了最后那句，""I felt that......it was perfect!""。",5
女主演的真的很好，前期的小白兔白天鹅，到后面转变的黑天鹅，既是完美也是唏嘘。成功的那一刹，也败给了心魔。艺术不疯魔不存活吧。但还是很心疼她，也很心疼她母亲。一个纯白的天鹅被诱惑走入了不曾踏入的地方，女主空腔的纯情也不过是因对方别有所图的诱惑，很心疼她。,5
芭蕾界业内的吐槽很多，挑几条主要是：1，女主角的心理素质（首场演出就自残）是不适合当首席的；2，黑天鹅和白天鹅历来一直就是同一个人演的；3，芭蕾演出有一次剧中这样的失误这一场其实就算是失败了，更不用说最后的自残，绝对是配不上perfect这个词的。个人认为这个片实在是开了一个卖惨的恶风。,2
达伦从今敏的部屋摘取灵感的一部分，故事很简单，全靠波特曼那张被逼的脸。越努力，，越做不好，人怎么不疯？,4
后背瘙痒是因为即将长出翅膀，怀春之梦是因为就要告别童贞。和房门一起堵上的是捆绑，和娃娃一起扔掉的是顺从，从心底里破土的是被取代的恐惧，在下体里扎根的是对完美的尊崇。不做把失败归咎于怀孕的懦夫，要做众人景仰的天鹅女皇。胳膊起鳞，脚掌成蹼，只有对过去的自我行凶，才会涅槃出崭新的凤凰。,3
"如果我来拍摄结尾,我要让他们相遇却无法相识。",4
高清版，于是拳击那一场看到威亚了。挂钩上的拳击手套落下，正砸中夏尔洛，分明看到是一根细线牵下来的。,5
You can see now？Yes，now I can see. 那些总爱戏弄（吹小弹子砸）流浪汉的报童，那个一旦清醒就不认得流浪汉的富翁，都令影片真实有趣悲伤。最后的相认却也是美好与真实的，善良的人们终究会穿过贫富、滑稽华美的外相看到内里看到爱。,5
在一个无片可看的夜晚，被一部80多年前的默片感动到了。这就是变形金刚们打得再酷炫、票房再火爆也无法比肩的原因。,4
拳击那场戏笑死我了。还有他准备上场前试着跟那个人套近乎的时候表现得好骚情啊哈哈哈～,4
对比卓别林成熟时的电影，这里有些段子重复性强且幽默性欠点。但我突然发觉他演的卑微感，富人的刻薄与穷人的温暖，很有当前中国社会的影子。当好莱坞对这种题材早已完全不感冒时，国内影坛却很青睐这种小人物，我们还是在呼唤别人八十年前关注的道德感。当然，拳击台那段子太经典太搞笑了。,4
不知道是看片情境不对，还是个人状态不佳，看完感触不多。,3
当失明女重新看见的时候，为那时候流浪汉难过，因为他爱的很卑微。,5
真可惜我没出生在默片时代，否则一定能阅片及时无需中字。这才发现卓别林没有成为任何角色，他在光影里演自己，每一部都是上一部的续集、下一部的前传，连起来可抵人生三趟。,5
如果在最后她认出卓别林，轻声试探“you?”的时候，卓别林对她讲你认错人了。也许会更好。,3
应该又叫《醉后的朋友》，醒酒不认人的朋友实在太搞笑了，拳击那一段见识了卓别林意想不到的卖萌功力，简直萌爆了。话说回来，这该就是那个年代的屌丝逆袭故事了吧！,5
卓别林不是喜剧第一人，却一定是集大成者,4
開場沒多久就發現 原來被吳孟達幾乎原模原樣抄襲去拍了一部甚麼「蠟筆小小生」的電影 更可悲的是我居然還看過... 頓時索然無味。結尾的時候 盲女恢復視力 卻在茫茫人海中找不到那個眷愛過自己的流浪漢了。直到這次給他零錢 手指碰到手指。她溫柔的望著他說：「你?」這是默片時代最打動我的一句臺詞。,3
不喜欢卓别林这种丑态的喜剧风格，前面一个半小时几乎笑不出，但是最后重逢很感人。,3
卓别林伟大之一点在于，哪怕经受过那么多苦难，他还是相信每个故事都会有光明的结局。卖花女问他：“是你吗？”我总觉得他会苦涩地摇头，然后转身离去。爱情是黑暗城市的光芒，善良也是，可是城市其实并不相信这些,5
"4.5  教科书式的完美电影。
/ 2023大银幕重看，轻松而又感动的观影经历。是喜剧，更是一曲阶层悲歌——流浪汉与歌女底层抱团取暖，富人频繁变脸如翻书，拳击赛搏斗显心酸，而最后的花朵更是五味杂陈。弱小者的爱与善良，闪烁起冷漠城市的光。后世与小人物相关的电影，都能从此片溯源。",4
真正的大师不仅有好的表演，还要有人性的关怀和真善美价值的传递。卓别林无疑是大师中的大师，喜剧做到极致表达的确是酸涩的人生悲情，对底层小人物的滑稽展示的表面下是无微不至的关怀。而在悲情之下，又留了美好和希望，给人慰藉。一切都那么自然，现于感受。他就是那道光，照出人类质朴美好的情感。,5
看了很多遍开头，这一次才看完全片。完全有别于预料中的幽默，卓别林不端架子的表演，与盲女之间纯洁清澈的情感，卓对爱情的牺牲，对酗酒哥们儿的无数次包容，没有套路的真诚感人至深。,5
她治好了眼睛，开了一家花店；他出狱了，潦倒落魄，我以为他们就这样彼此错过，再也没有结局。可是她认出了他，抓着他的手问道：“是你？”他傻笑着点头，问她：“你现在能看见了？”小人物的悲喜全在这段对话里了。,5
卓别林的每一个动作都可以在现代的喜剧演员身上找到投影，这就是大师对艺术的影响吧，周星驰模仿他，成龙模仿他……你瞧你现在还有被他们逗乐！这样想来1931年都好似没有那么遥远了，而他讲的这个故事透过屏幕也将把你感动！而且你会在心里默默的鼓励说：屌丝 加油，屌丝 加油！最后他终于成功的逆袭了,5
平行世界理论一定是真的，我坚定不移的相信着,4
後面有延續的結局才是perfect！！！而不是傻逼的在那個kiss的時候結束！,5
居然有那么多人认为《源代码》最完美的结局应该是定格在最后那一吻上，由此可见，真要这样结尾够有多么的恶俗不堪啊。,4
如果结局停在那一吻我就给四星半了。,4
这部电影告诉我们，最重要的不是想出一套没有硬伤的“科幻”元素，而是讲一个好故事。,5
竟然看到短评里有人言“结局累赘”、“如果一切停在这个吻就完美了”。卧槽，两位琼瑶剧迷请勿玷污科幻电影的SF之神好么！！！！可以说，影片3/4之前的剧情是立意新颖但仍中规中矩的悬疑惊悚片，但是结尾处的1/4剧情简直达到了科幻电影的肾上腺素暴表线。这个结局甚至比《月球》更加悬幻陡峭.,5
太憋屈了，不是太空舱就是火车厢，幸好他最后出去了，要不得憋死我,4
还好结局不是停在最后那一吻上，否则我给不了五颗星。希望在美好时停住，其实是内心脆弱的表现。从美好开始，延续下去，才饱含未来充满的坚强和希望的力量。谁的人生没有遗憾？但你要相信，在另一个世界，那些遗憾会被弥补。,5
"如果画面停在最后一吻上,就完美了.",5
最后3分钟有点画蛇添足。,4
牛B的本子，邓肯·琼斯没有淹没在好莱坞的体制中，继处女作《月球》之后再度奉献出一部精彩绝伦的科幻作品，唯一的遗憾就是在技术层面给出的解释不够充实，结尾稍显多余。,5
不赖，但是看着没什么心潮澎湃的感觉，激动不起来,4
Inception+Groundhog Day，现实和记忆是相辅相成的，只要能生存的有意义管它是哪里，何况这本身就是一个平行宇宙。结尾定格在静止画面时才是真正完美的结局，之后几分钟剧情完全可以忽视。,4
这才是货真价值的穿越大作！,4
"很久没有看这种结构的电影了，所有一切都很赞，而立之年的Jake更多了一份稳重内敛，碧蓝的双眼温暖至极。最后看哭了。i'm asking you,just send me back in, then switch me off. Everything is gonna be OK.",5
每当我想起，在另一个时间与空间里，我与你有着截然不同的故事时，我便释然此时此刻你与我的狭路相逢。,3
真好看！从一开始就情节紧凑，抽丝剥茧，但最牛逼的是你以为噢原来是这么回事啊，结果根本不是这么回事~！！月球的导演就是牛逼阿~~T_T斗胆给出五星，因为我看得很感动，最后的片段让我想起来《阿凡达》里面最后突然睁开眼睛的镜头。喜欢佳能那部《LEAVE ME》的同学不要错过了~,5
昨晚和Kirill一起去看的      看完的唯一疑问是真正的Shawn跑到哪里去了!!!!,5
NDS上巧舟的《幽灵欺诈》哈哈~,5
结尾草率了 但想象力毋庸置疑 即便死去的人也有触动人性的心电波,5
继《月球》后，导演邓肯·琼斯再次带来的精彩之作。情节紧凑，逻辑合理，想象力毋庸置疑。作为科幻电影，虽然动作场面少，特效场面少但却始终引人入胜，牢牢抓住观众。唯一有待商榷的就是结局，如若停留在那一吻，或许会更棒。★★★★☆,4
结尾又狗血了。,4
全片最喜欢的片段是，从古德温角度看男主只是文字。不知道为啥很戳我泪点,4
依靠精巧的剧本和绝对牛的创意，将这个本来恶俗的美国主旋律故事硬生生打造成了科幻悬疑绝佳作，全片86分钟不间断的精彩，几个足够动人的泪点以及俺家帅气的Jake，真是太棒了！碍于故事限制，剧本对男主角心理和行为动因刻画仍显不足，结局设置极其出色但讲述方式拖泥带水，不过绝对的瑕不掩瑜啊,4
如果再给我一次机会，我会对她说：“一切都会好的。”如果一定要在这后面加一个期限，我希望不会是8分钟。,5
谈一场恋爱只需要8分钟。,4
“愤怒的小鸟”一样的经验累积型游戏。通过反复的尝试获取更多信息并修正自己的行为。导演在结尾的处理混乱了之前构建的世界，不过也没问题，看作科幻片向爱情片的一次转换就好。能在观看中带出很多悬念，又能在观看后引发许多讨论，不错。,4
看到男主成为一串文字出现在电脑屏幕的时候，真的差点哭出来。,5
现代美国至尊宝的故事。,4
主创撇开各种很玄的技术原理不解释，全力放在各种视觉效果上，借脑追凶拍出了时间穿梭的牛逼架势。除却略显俗烂的凶手行动前提供警告的叙事线索，难以解释的科幻原理，这样一部以视觉和故事性见长的硬科幻悬疑片几近神作！亵渎电影2011年度北美独立十佳已经独占一个名额！★★★★,4
“一切都会好起来的” 相比前作《月球》，节奏感更强，却少了些细腻，总感觉在看《罗拉快跑》，一路狂奔，很难歇口气。最后车厢接吻的定格镜头，真是赏心。,4
时间游戏，宜家版的诺兰。,4
挺一般的,3
我发现我可以把《无姓之人》的短评再拿来用一遍：在时间的一个点上，你上了一辆车，又没上那辆车，于是就出现了两个可能性的你；在途中车子决定拐向哪个方向，这又制造了更多的你。现在在这里的我又是如何到达此地的呢？这期间又有多少个我因为我到达现在而丧命？CbyerpunkMultivers,5
这是个死后仍要996的悲伤故事,5
这真是个经典伦理问题啊，如果牺牲一个人去拯救几百万人，是不是正当的？这个电影给的答案是：只要当事人的自由意志决定做这样的自我牺牲，就是正当的，否则就是不正当的。,4
三星半。在中间一度有望令人可以期待更多，可是越往后发展，越觉得在重复一些前人走过的路。不过邓肯擅长的是营造一个压抑环境中，某个人的生存状态，这个优点保存了，算是牵动人心，可惜还是仅限于此。,3
开端，来交版权费,5
中国电影50年内难以企及的架构。,5
我的圣诞必备，年年都是看这个，年年心情大不同，有时候一个人，有时候两个人，有时候一群人，今晚又是一个人，心里偶尔想着另一个人，偶尔想着一群人。★★★★★,5
生活真美好，在电影里。,5
1、每当我对世局倍感忧虑时，就会想到希思罗机场的入境闸口。人们认为世界充满仇恨与贪婪，但我却不同意。在我看来爱无处不在，虽然未必来的轰轰烈烈，但是爱永远存在。父子，母女，夫妻，男朋友，女朋友，老朋友，当飞机撞上世贸大厦时，临终打出的电话，谈的不是报复，而都是爱。如果你肯留意，你会发现爱其实无处不在。love actually is all around.,4
至少能干掉几十部《全城热恋》吧,4
像我这样一个对外国电影了解不多的观众，看的时候一直处于“我靠这个人好眼熟，这个人不是那个谁吗，这个人是大牌吧，这个人我知道名字！……”的状态中。,4
"我不明白,如果导演早就决定给个皆大欢喜的结局,为什么又不给得彻底点呢?",4
从头哭到尾，心里暖，而遍体生寒，寂寞无处隐身，生生将我蚕食。,5
寂寞的圣诞夜一个人看这种电影，看完觉得更寂寞了！,5
“这是我一天当中最欢喜的时候，载着你。”“这是我一天当中最痛苦的时候，离开你。”,4
Where the fuck is my fucking coat?,5
Colin Firth和葡萄牙女的爱很打动人，男生对好友妻子无声的爱简直了，小男孩儿的爱也是。。。总之越看越喜欢。,5
“这是我一天当中最喜欢的时光，载着你；这是我一天中最痛苦的时候，离开你…” 圣诞节必备佳片。,5
还有比受爱情煎熬更惨和更甜蜜的事吗？,5
从第30分钟小男孩说自己fall in love 开始，所有的感情都美好起来,5
憨豆是万能！比性和项链更糟糕的是爱和项链。为了你去学习一门新的语言多么美好。为爱向前冲的正太是最帅气的男人！这片子根本就是用来催泪的！圣诞节不能说谎，圣诞节做什么都会被原谅。,5
这才是真正意义上的“全明星贺岁片”，哪怕人家整了十段故事，都觉得是诚意十足洋溢着温暖和幸福的，可以相信如果是在当年英国影院里看一定会是从头笑到尾。各种爱，各种欢乐，各种感动，圣诞节必看！2010.2.26真爱全在你我的生活中。,5
每一帧每一幕每一个演员每一个桥段都堪称无法替代的经典，无论以后还有多少模仿的电影，都无法动摇你鼻祖的地位，每一年的圣诞必备节目，即便早已背下所有台词，仍然会泪流不止，爱是每个人心头永远不会熄灭的火光，爱是生命之源，love actually is all around。,5
可以称之为浪漫爱情片俗套桥段大全，但看完之后，心里面就是暖暖地充满正能量，哥们儿就喜欢俗的！爱上好朋友老婆那个故事，最后圣诞夜告白的段落拍得真是感动死了！,4
"Love actually is all around. 理查德·柯蒂斯真是擅长导演浪漫爱情喜剧啊，这部电影也成为不少人心目中的“圣诞必看”了。英伦群星荟萃的多线交叉拼盘。作家与葡萄牙女佣最浪漫，""Enough now""最感人，婚姻危机的夫妇最现实，拍A片演员的副线最有趣，老摇滚歌星与经纪人那段最深情。（8.5/10）",4
爱，是个动词！,4
上至正太下至首相都在谈恋爱，单身狗不配过圣诞。剧情什么的都是浮云了，我就看看演员～ (@﹏@),3
那个英国老牌演员演的歌手很NB,4
挺好的，就是 a little too good to be true,4
其实没什么情节。,3
下了两年以后才开始看……看了半年都没看完……,3
一般吧。。。难道是期待太高了。。。,3
群像電影之巔峰，居家良品百看不厭…最當中的中年夫婦讓我想得最多。結婚多年總有視覺疲勞相互厭倦之時，你辛苦為他持家，最後卻落個他千方百計買的項鍊是給小情人，而這你也知道，拿著每年一樣的禮物，只能默默在房裡開音樂痛哭，而為了一雙兒女，親情大於愛情。最幸福浪漫是葡萄牙那對(*￣▽￣)y,5
有些电影恶俗到没话说，但就是好多人喜欢，这就是其中一部。对于这样一部应景的诚意逗你笑之作，人们就会想当然的忽视其中的狗血与不靠谱，并且得到无穷的乐趣。,3
大杂烩，做作，人多图个热闹气氛了,2
我真不理解这部电影为啥这么有名。。。。就是一部太普通的全明星贺岁了。。。而且乱七八糟连不上，根本一点打动人的地方都没有,2
说真的，我实在不能理解这部片子为何全五星！非常的烂和做作，尤其受不了首相和下属的那个感情，居然在工作中代入感情，实在是太假了。。看得我真是着急，每次递文件都要眉目传情。实在无语，其他的支线剧情更是扯淡，法国中产爱上葡萄牙女佣。。只能说音乐值得一颗星。,2
某年圣诞节，和心底爱慕却注定不能在一起的大叔窝在被子里重温了这部电影。电影真好，因为有情人可以眷属，而我爱上你，却只能望着你的眼睛在心里说着“每次跟你分开的时候，是我一天中最难过的时刻。”（后来，我们在一起了，第N次重温这部电影，竟然会泪流满面。）,5
"就这？就这？就这能进top250？？？2020都过去了，更新一下吧……
看完简直怀疑自我，还人人推荐？？简直贺岁档烂片始祖。
看这一水的全明星阵容，勉强不打一⭐了。",2
才看这部传说中好多人每年圣诞节必看的电影，完全无感啊，就是一部英国贺岁片而已，有些段落还挺尴尬的😅电影其实个人观感完全不及格，三星是打给众多英国演员的。,3
20131220在中国电影资料馆观摩大银幕。2013年最开心的观影经历之一。全场爆满。,5
原来人家的Christmas movie真是每年过节都要阖家观赏的，跟春晚一样，出产甜蜜的价值观。不切实际的偶然、适可而止的责任、速成的爱情，这样的故事离生活不远，也就踮起双脚的距离。美国需要上帝也需要甜心，完美的生活离屏幕最近。,3
被雷到了。。。有种看春晚的感觉 =  = 不过好想再去伦敦，好喜欢！,2
不能否定别人的人生，心中永远有爱，我爱布袋M。,5
有种看了本读者的心情..,1
……就还好啊。怎么大家集体爱上这种了？,3
我和我不想要的后半生，我和我不愿意和解的自己。你们都朝春天去，就留我在破碎里又丧又美丽。,5
那些劝我们向前看的朋友，“不是所有人都可以和过去和解”,4
有時關不上冰箱的門 腳趾撞到了桌腿 臨出門找不到手機 嚎啕大哭 你覺得小題大作 只有我自己知道為什麼,5
